2021-05-28 18:19:58,670 [Dummy-1:140446731589376] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:19:58,674 [Dummy-1:140446731589376] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:19:58,676 [Dummy-1:140446731589376] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:19:58,683 [Dummy-1:140446731589376] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:00,978 [Dummy-1:139856827184896] [django.db.backends:111] [DEBUG]- (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:00,980 [Dummy-1:139856827184896] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:00,982 [Dummy-1:139856827184896] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:00,987 [Dummy-1:139856827184896] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:03,270 [Dummy-1:140607380039424] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:03,272 [Dummy-1:140607380039424] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:03,274 [Dummy-1:140607380039424] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:03,280 [Dummy-1:140607380039424] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:05,583 [Dummy-1:139696285665024] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:05,585 [Dummy-1:139696285665024] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:05,587 [Dummy-1:139696285665024] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:05,592 [Dummy-1:139696285665024] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:08,005 [Dummy-1:139983628711680] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:08,006 [Dummy-1:139983628711680] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:08,009 [Dummy-1:139983628711680] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:08,015 [Dummy-1:139983628711680] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:10,344 [Dummy-1:140339961657088] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:10,345 [Dummy-1:140339961657088] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:10,347 [Dummy-1:140339961657088] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:10,357 [Dummy-1:140339961657088] [django.db.backends:111] [DEBUG]- (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:12,709 [Dummy-1:140256729908992] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:12,711 [Dummy-1:140256729908992] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:12,713 [Dummy-1:140256729908992] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:12,719 [Dummy-1:140256729908992] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:15,049 [Dummy-1:140679348270848] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:15,051 [Dummy-1:140679348270848] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:15,053 [Dummy-1:140679348270848] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:15,060 [Dummy-1:140679348270848] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:17,459 [Dummy-1:140420530861824] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:17,463 [Dummy-1:140420530861824] [django.db.backends:111] [DEBUG]- (0.002) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:17,466 [Dummy-1:140420530861824] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:17,472 [Dummy-1:140420530861824] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:19,820 [Dummy-1:140446886409984] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:19,822 [Dummy-1:140446886409984] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:19,825 [Dummy-1:140446886409984] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:19,830 [Dummy-1:140446886409984] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:22,200 [Dummy-1:140560058341120] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:22,201 [Dummy-1:140560058341120] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:22,204 [Dummy-1:140560058341120] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:22,210 [Dummy-1:140560058341120] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:25,212 [Dummy-1:140178224576256] [django.db.backends:111] [DEBUG]- (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:25,213 [Dummy-1:140178224576256] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:25,216 [Dummy-1:140178224576256] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:25,222 [Dummy-1:140178224576256] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:27,496 [Dummy-1:140142021297920] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:27,497 [Dummy-1:140142021297920] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:27,499 [Dummy-1:140142021297920] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:20:27,507 [Dummy-1:140142021297920] [django.db.backends:111] [DEBUG]- (0.005) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:29,812 [Dummy-1:139676932138752] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:29,813 [Dummy-1:139676932138752] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:29,815 [Dummy-1:139676932138752] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:29,819 [Dummy-1:139676932138752] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:32,055 [Dummy-1:139982145890048] [django.db.backends:111] [DEBUG]- (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:32,057 [Dummy-1:139982145890048] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:32,058 [Dummy-1:139982145890048] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:20:32,063 [Dummy-1:139982145890048] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:34,393 [Dummy-1:140181350049536] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:34,394 [Dummy-1:140181350049536] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:34,398 [Dummy-1:140181350049536] [django.db.backends:111] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2021-05-28 18:20:34,404 [Dummy-1:140181350049536] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:36,753 [Dummy-1:140205238290176] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:36,755 [Dummy-1:140205238290176] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:36,759 [Dummy-1:140205238290176] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:36,766 [Dummy-1:140205238290176] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:39,079 [Dummy-1:139955303286528] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:39,081 [Dummy-1:139955303286528] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:39,083 [Dummy-1:139955303286528] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:39,088 [Dummy-1:139955303286528] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:41,387 [Dummy-1:140004821325568] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:41,391 [Dummy-1:140004821325568] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:41,393 [Dummy-1:140004821325568] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:20:41,403 [Dummy-1:140004821325568] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:43,728 [Dummy-1:140458204321536] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:43,729 [Dummy-1:140458204321536] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:43,731 [Dummy-1:140458204321536] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:20:43,736 [Dummy-1:140458204321536] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:46,052 [Dummy-1:139842189645568] [django.db.backends:111] [DEBUG]- (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:46,053 [Dummy-1:139842189645568] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:46,055 [Dummy-1:139842189645568] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:20:46,060 [Dummy-1:139842189645568] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:48,349 [Dummy-1:140299626305280] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:48,350 [Dummy-1:140299626305280] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:48,353 [Dummy-1:140299626305280] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:48,357 [Dummy-1:140299626305280] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:50,651 [Dummy-1:139847607305984] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:50,652 [Dummy-1:139847607305984] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:50,657 [Dummy-1:139847607305984] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:20:50,662 [Dummy-1:139847607305984] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:52,938 [Dummy-1:140048135071488] [django.db.backends:111] [DEBUG]- (0.005) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:52,941 [Dummy-1:140048135071488] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:52,943 [Dummy-1:140048135071488] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:20:52,951 [Dummy-1:140048135071488] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:55,370 [Dummy-1:140119011157760] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:55,372 [Dummy-1:140119011157760] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:55,375 [Dummy-1:140119011157760] [django.db.backends:111] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2021-05-28 18:20:55,384 [Dummy-1:140119011157760] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:20:57,773 [Dummy-1:139839952918272] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:20:57,783 [Dummy-1:139839952918272] [django.db.backends:111] [DEBUG]- (0.009) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:20:57,787 [Dummy-1:139839952918272] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:20:57,798 [Dummy-1:139839952918272] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:00,134 [Dummy-1:140612500350720] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:00,136 [Dummy-1:140612500350720] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:00,138 [Dummy-1:140612500350720] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:21:00,143 [Dummy-1:140612500350720] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:02,506 [Dummy-1:140669868156672] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:02,509 [Dummy-1:140669868156672] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:02,512 [Dummy-1:140669868156672] [django.db.backends:111] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2021-05-28 18:21:02,516 [Dummy-1:140669868156672] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:04,899 [Dummy-1:139806427797248] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:04,901 [Dummy-1:139806427797248] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:04,905 [Dummy-1:139806427797248] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:21:04,909 [Dummy-1:139806427797248] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:07,292 [Dummy-1:140471097030400] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:07,293 [Dummy-1:140471097030400] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:07,295 [Dummy-1:140471097030400] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:21:07,298 [Dummy-1:140471097030400] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:09,596 [Dummy-1:139902646073088] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:09,598 [Dummy-1:139902646073088] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:09,601 [Dummy-1:139902646073088] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:21:09,607 [Dummy-1:139902646073088] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:11,925 [Dummy-1:140592085812992] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:11,927 [Dummy-1:140592085812992] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:11,930 [Dummy-1:140592085812992] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:21:11,934 [Dummy-1:140592085812992] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:14,268 [Dummy-1:140213039142656] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:14,270 [Dummy-1:140213039142656] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:14,274 [Dummy-1:140213039142656] [django.db.backends:111] [DEBUG]- (0.004) SHOW FULL TABLES; args=None
2021-05-28 18:21:14,279 [Dummy-1:140213039142656] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:16,599 [Dummy-1:140123777697536] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:16,601 [Dummy-1:140123777697536] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:16,604 [Dummy-1:140123777697536] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:21:16,613 [Dummy-1:140123777697536] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:19,179 [Dummy-1:139806804158208] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:19,181 [Dummy-1:139806804158208] [django.db.backends:111] [DEBUG]- (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:19,184 [Dummy-1:139806804158208] [django.db.backends:111] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2021-05-28 18:21:19,191 [Dummy-1:139806804158208] [django.db.backends:111] [DEBUG]- (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:21,540 [Dummy-1:140128638428928] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:21,541 [Dummy-1:140128638428928] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:21,542 [Dummy-1:140128638428928] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:21:21,548 [Dummy-1:140128638428928] [django.db.backends:111] [DEBUG]- (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:23,858 [Dummy-1:140211061577472] [django.db.backends:111] [DEBUG]- (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:23,859 [Dummy-1:140211061577472] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:23,861 [Dummy-1:140211061577472] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:21:23,864 [Dummy-1:140211061577472] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:26,205 [Dummy-1:140356203267840] [django.db.backends:111] [DEBUG]- (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:26,206 [Dummy-1:140356203267840] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:26,210 [Dummy-1:140356203267840] [django.db.backends:111] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2021-05-28 18:21:26,217 [Dummy-1:140356203267840] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:28,503 [Dummy-1:140573454956288] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:28,506 [Dummy-1:140573454956288] [django.db.backends:111] [DEBUG]- (0.002) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:28,508 [Dummy-1:140573454956288] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:21:28,515 [Dummy-1:140573454956288] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:30,840 [Dummy-1:140086866835200] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:30,843 [Dummy-1:140086866835200] [django.db.backends:111] [DEBUG]- (0.002) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:30,846 [Dummy-1:140086866835200] [django.db.backends:111] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2021-05-28 18:21:30,855 [Dummy-1:140086866835200] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:33,191 [Dummy-1:140567601133312] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:33,192 [Dummy-1:140567601133312] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:33,193 [Dummy-1:140567601133312] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:21:33,200 [Dummy-1:140567601133312] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:35,574 [Dummy-1:140616093898496] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:35,575 [Dummy-1:140616093898496] [django.db.backends:111] [DEBUG]- (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
2021-05-28 18:21:35,577 [Dummy-1:140616093898496] [django.db.backends:111] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2021-05-28 18:21:35,582 [Dummy-1:140616093898496] [django.db.backends:111] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2021-05-28 18:21:37,946 [Dummy-1:140022182520576] [django.db.backends:111] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2021-05-28 18:21:37,948 [Dummy-1:140022182520576] [django.db.backends:111] [DEBUG]- (0.002) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
